Census Tract,BI,PD,MLPD,PPI,PIP_MED,PIP_WL,COMP,COLL,CR,UM,UIM
26163532600,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533000,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533100,1.4672,1.4672,1.4672,1.4767,1.7653,2.0423,2.3776,1.5082,0.8000,2.1106,2.1106
26163533200,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533300,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533400,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533500,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533600,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533700,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163533900,1.3361,1.3361,1.3361,1.3912,1.6008,1.8211,1.8987,1.3774,0.6833,1.9381,1.9381
26163534100,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163534200,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163534300,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163534400,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163534500,1.3958,1.3958,1.3958,1.4396,1.6870,1.8566,2.2937,1.4559,0.8000,1.9002,1.9002
26163534600,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163534700,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163535000,1.5114,1.5114,1.5114,1.5978,2.0187,2.3369,2.7068,1.6459,0.8000,2.4330,2.4330
26163535100,1.5352,1.5352,1.5352,1.5722,2.1426,2.5314,3.0627,1.7710,0.8000,2.4136,2.4136
26163535300,1.5352,1.5352,1.5352,1.5722,2.0922,2.5314,3.2121,1.8137,0.8000,2.3568,2.3568
26163535400,1.4107,1.4107,1.4107,1.4354,1.8601,2.2106,2.7754,1.6280,0.7333,2.0954,2.0954
26163535500,1.7710,1.7710,1.7710,1.5722,2.3568,2.6549,3.2121,2.0922,0.8000,2.3568,2.3568
26163535600,1.5352,1.5352,1.5352,1.5722,2.1426,2.5314,3.0627,1.7710,0.8000,2.4136,2.4136
26163536100,1.4638,1.4638,1.4638,1.6489,1.7710,2.0922,2.3013,1.5352,0.8000,2.4718,2.4718
26163536200,1.4638,1.4638,1.4638,1.6489,1.7710,2.0922,2.3013,1.5352,0.8000,2.4718,2.4718
26163536300,1.4638,1.4638,1.4638,1.6489,1.7710,2.0922,2.3013,1.5352,0.8000,2.4718,2.4718
26163536400,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163536500,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163536600,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163536800,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163536900,1.5352,1.5352,1.5352,1.5722,2.1426,2.5314,3.0627,1.7710,0.8000,2.4136,2.4136
26163537000,1.4705,1.4705,1.4705,1.5250,1.9970,2.3759,2.9236,1.7063,0.7650,2.2764,2.2764
26163537100,1.5352,1.5352,1.5352,1.5722,2.1426,2.5314,3.0627,1.7710,0.8000,2.4136,2.4136
26163537300,1.2862,1.2862,1.2862,1.3237,1.6280,1.9322,2.3802,1.5051,0.6833,1.8217,1.8217
26163537500,1.5352,1.5352,1.5352,1.5722,2.0922,2.5314,3.2121,1.8137,0.8000,2.3568,2.3568
26163537600,1.5352,1.5352,1.5352,1.5722,2.1426,2.5314,3.0627,1.7710,0.8000,2.4136,2.4136
26163537700,1.5352,1.5352,1.5352,1.5722,2.0922,2.5314,3.2121,1.8137,0.8000,2.3568,2.3568
26163537800,1.3309,1.3309,1.3309,1.4206,1.6959,1.9976,2.6035,1.5567,0.8000,2.3291,2.3291
26163538100,1.2637,1.2637,1.2637,1.4220,1.4494,1.8754,2.3756,1.3540,0.7131,2.0680,2.0680
26163538200,1.2715,1.2715,1.2715,1.5665,1.6073,2.0321,2.3563,1.3348,0.7677,2.2841,2.2841
26163538300,1.4638,1.4638,1.4638,1.6489,1.7710,2.0922,2.3568,1.4991,0.8000,2.4718,2.4718
26163538400,1.4018,1.4018,1.4018,1.5733,1.6853,1.9721,2.2160,1.4283,0.7613,2.3103,2.3103
26163538500,1.4523,1.4523,1.4523,1.6444,1.7615,2.0893,2.3568,1.4892,0.7982,2.4618,2.4618
26163538600,1.4344,1.4344,1.4344,1.6099,1.7244,2.0276,2.2801,1.4643,0.7826,2.3986,2.3986
26163538700,1.4638,1.4638,1.4638,1.6489,1.7710,2.0922,2.3568,1.4991,0.8000,2.4718,2.4718
26163538800,1.2165,1.2165,1.2165,1.4975,1.5371,1.9269,2.2264,1.2686,0.7289,2.1644,2.1644
26163538900,1.2690,1.2690,1.2690,1.5722,1.6101,2.0430,2.3568,1.3309,0.7696,2.3013,2.3013
26163539000,1.2750,1.2750,1.2750,1.5219,1.5586,1.9957,2.3911,1.3502,0.7518,2.2277,2.2277
26163539100,1.2690,1.2690,1.2690,1.5722,1.6101,2.0430,2.3568,1.3309,0.7696,2.3013,2.3013
26163539200,1.1962,1.1962,1.1962,1.4636,1.4679,1.8358,2.0815,1.2523,0.7163,2.0430,2.0430
26163539300,1.2690,1.2690,1.2690,1.5722,1.6101,2.0430,2.3568,1.3309,0.7696,2.3013,2.3013
26163539400,1.4638,1.4638,1.4638,1.6489,1.7710,2.0922,2.3568,1.4991,0.8000,2.4718,2.4718
26163539500,1.4142,1.4142,1.4142,1.5118,1.7830,2.1120,2.5453,1.5598,0.7654,2.1944,2.1944
26163539600,1.4363,1.4363,1.4363,1.5875,1.7710,2.1325,2.5953,1.5576,0.8000,2.3798,2.3798
26163539700,1.4567,1.4567,1.4567,1.5722,1.8337,2.1836,2.7583,1.6279,0.8000,2.3568,2.3568
26163540100,1.2996,1.2996,1.2996,1.5722,1.5722,1.9480,2.5314,1.3958,0.8000,2.3568,2.3568
26163540200,1.2996,1.2996,1.2996,1.5722,1.5722,1.9480,2.5314,1.3958,0.8000,2.3568,2.3568
26163540300,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.6549,1.5722,0.8000,2.3568,2.3568
26163540400,1.2351,1.2351,1.2351,1.3585,1.4434,1.7243,2.0265,1.3172,0.6833,1.8217,1.8217
26163540500,1.2555,1.2555,1.2555,1.3858,1.5110,1.7948,2.0883,1.3484,0.7125,1.9555,1.9555
26163540600,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.5924,1.5352,0.8000,2.3568,2.3568
26163540700,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.7189,1.6101,0.8071,2.3568,2.3568
26163540800,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.7189,1.6101,0.8071,2.3568,2.3568
26163540900,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.7189,1.6101,0.8071,2.3568,2.3568
26163541000,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.7189,1.6101,0.8071,2.3568,2.3568
26163541100,1.4445,1.4445,1.4445,1.5722,1.8241,2.1981,2.7680,1.6331,0.8061,2.3649,2.3649
26163541200,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.7189,1.6101,0.8071,2.3568,2.3568
26163541300,1.0289,1.0289,1.0289,1.1337,1.1991,1.4016,1.6691,1.2044,0.6268,1.5403,1.5403
26163541400,1.2690,1.2690,1.2690,1.2690,1.4991,1.7710,2.8515,1.4638,0.8000,2.3013,2.3013
26163541500,1.2690,1.2690,1.2690,1.2690,1.4991,1.7710,2.8515,1.4638,0.8000,2.3013,2.3013
26163541700,1.2690,1.2690,1.2690,1.2690,1.4991,1.7710,2.8515,1.4638,0.8000,2.3013,2.3013
26163541800,1.0000,1.0000,1.0000,1.2690,1.2391,1.5352,2.1942,1.2391,0.8000,2.3013,2.3013
26163542100,1.5352,1.5352,1.5352,1.5722,2.1426,2.5314,3.0627,1.7710,0.8000,2.4136,2.4136
26163542300,1.5352,1.5352,1.5352,1.5722,2.0922,2.5314,3.1365,1.8137,0.8071,2.3568,2.3568
26163542400,1.5352,1.5352,1.5352,1.5722,2.0922,2.5314,3.1365,1.8137,0.8071,2.3568,2.3568
26163542500,1.5352,1.5352,1.5352,1.5722,2.0922,2.5314,3.1365,1.8137,0.8071,2.3568,2.3568
26163542600,1.2681,1.2681,1.2681,1.3237,1.6385,1.9381,2.2830,1.4718,0.6881,1.8217,1.8217
26163542800,1.5352,1.5352,1.5352,1.5722,2.0922,2.5314,3.1365,1.8137,0.8071,2.3568,2.3568
26163542900,1.5108,1.5108,1.5108,1.5722,2.0181,2.4417,3.0109,1.7494,0.8055,2.3568,2.3568
26163543000,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.5924,1.5352,0.8000,2.3568,2.3568
26163543100,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.5924,1.5352,0.8000,2.3568,2.3568
26163543200,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.7189,1.6101,0.8071,2.3568,2.3568
26163543400,1.3581,1.3581,1.3581,1.5035,1.6538,1.9752,2.4315,1.5003,0.7651,2.1784,2.1784
26163543500,1.4294,1.4294,1.4294,1.5722,1.7710,2.1426,2.7189,1.6101,0.8071,2.3568,2.3568
26163543800,1.4294,1.4294,1.4294,1.5722,1.7293,2.1426,2.8515,1.6886,0.8000,2.3568,2.3568
26163544000,1.4294,1.4294,1.4294,1.4294,1.4991,1.9022,2.3013,1.4638,0.8000,2.3013,2.3013
26163544100,1.4294,1.4294,1.4294,1.5722,1.7293,2.1426,2.8515,1.6886,0.8000,2.3568,2.3568
26163544200,1.2690,1.2690,1.2690,1.2690,1.4991,1.7710,2.8515,1.4638,0.8000,2.3013,2.3013
26163544300,1.1153,1.1153,1.1153,1.2690,1.3505,1.6363,2.4759,1.3354,0.8000,2.3013,2.3013
26163545100,1.7710,1.7710,1.7710,1.5722,2.3568,2.6549,3.2121,2.0922,0.8000,2.3568,2.3568
26163545200,1.7710,1.7710,1.7710,1.5722,2.3568,2.6549,3.2121,2.0922,0.8000,2.3568,2.3568
26163545300,0.8465,0.8465,0.8465,0.7881,0.7881,0.8266,0.8465,0.8266,0.4500,0.7515,0.7515
26163545500,1.2574,1.2574,1.2574,1.5048,1.5277,1.6862,2.2775,1.4139,0.8000,2.3445,2.3445
26163545600,1.3054,1.3054,1.3054,1.5385,1.5309,1.6850,2.1693,1.4292,0.7816,2.2723,2.2723
26163545700,1.1055,1.1055,1.1055,1.2655,1.2705,1.4325,1.9177,1.2754,0.7794,2.2248,2.2248
26163545800,1.1166,1.1166,1.1166,1.2568,1.2829,1.4386,1.9331,1.2790,0.7841,2.2422,2.2422
26163545900,1.4294,1.4294,1.4294,1.5722,1.8137,2.1942,2.8515,1.6101,0.8000,2.3568,2.3568
26163546000,1.3931,1.3931,1.3931,1.5440,1.7561,2.1112,2.7203,1.5617,0.7773,2.2860,2.2860
26163546100,1.2996,1.2996,1.2996,1.2690,1.2996,1.6101,2.3568,1.2996,0.8000,2.3013,2.3013
26163546200,1.2727,1.2727,1.2727,1.2418,1.2680,1.5573,2.2639,1.2680,0.7789,2.2217,2.2217
26163546300,1.1490,1.1490,1.1490,1.1697,1.1662,1.5075,1.9040,1.1662,0.6765,1.9397,1.9397
26163546500,1.4294,1.4294,1.4294,1.5722,1.8137,2.1942,2.8515,1.6101,0.8000,2.3568,2.3568
26163546700,1.2882,1.2882,1.2882,1.3361,1.4414,1.6389,2.1053,1.3414,0.6250,1.8129,1.8129
26163546800,1.6886,1.6886,1.6886,1.5722,1.9949,2.3013,3.1365,1.7293,0.8000,2.3568,2.3568
26163546900,1.1814,1.1814,1.1814,1.2099,1.2099,1.2996,1.9949,1.2391,0.8000,1.2690,1.2690
26163550100,0.7975,0.7975,0.7975,1.0158,0.8008,0.8302,0.7819,0.8533,0.4486,0.9825,0.9825
26163550200,0.8127,0.8127,0.8127,1.0278,0.8294,0.8514,0.8130,0.8671,0.4522,1.0086,1.0086
26163550300,0.7686,0.7686,0.7686,1.0212,0.8226,0.8436,0.8036,0.8644,0.4488,0.9958,0.9958
26163550400,0.8079,0.8079,0.8079,1.1495,0.6539,0.7714,0.6678,0.8081,0.4497,0.9968,0.9968
26163550500,0.8068,0.8068,0.8068,1.1493,0.6520,0.7684,0.6662,0.8065,0.4497,0.9970,0.9970
26163550600,0.8061,0.8061,0.8061,1.1464,0.6519,0.7675,0.6667,0.8056,0.4483,0.9945,0.9945
26163550700,0.8067,0.8067,0.8067,1.1503,0.6528,0.7696,0.6679,0.8069,0.4493,0.9979,0.9979
26163550800,0.8067,0.8067,0.8067,1.1514,0.6511,0.7685,0.6668,0.8065,0.4497,0.9987,0.9987
26163550900,0.8060,0.8060,0.8060,1.1505,0.6515,0.7684,0.6675,0.8064,0.4493,0.9980,0.9980
26163551100,0.8061,0.8061,0.8061,1.1493,0.6516,0.7682,0.6672,0.8059,0.4490,0.9968,0.9968
26163551200,0.8071,0.8071,0.8071,1.1511,0.6529,0.7702,0.6690,0.8071,0.4494,0.9982,0.9982
26163551300,0.8440,0.8440,0.8440,1.0341,0.9069,0.8955,1.0775,0.8998,0.4497,0.9971,0.9971
26163551400,0.8462,0.8462,0.8462,1.0220,0.9281,0.9075,1.1178,0.9087,0.4500,0.9961,0.9961
26163551500,0.8465,0.8465,0.8465,1.0241,0.9311,0.9092,1.1265,0.9092,0.4500,1.0000,1.0000
26163551600,0.8434,0.8434,0.8434,1.0189,0.9248,0.9029,1.1164,0.9057,0.4489,0.9956,0.9956
26163551700,0.8069,0.8069,0.8069,1.1491,0.6536,0.7694,0.6673,0.8069,0.4492,0.9970,0.9970
26163551800,0.8068,0.8068,0.8068,1.1515,0.6528,0.7698,0.6675,0.8067,0.4492,0.9982,0.9982
26163552100,1.1219,1.1219,1.1219,1.1620,1.3096,1.4881,1.5699,1.1958,0.5900,1.6401,1.6401
26163552200,1.4196,1.4196,1.4196,1.4088,1.7694,2.0389,2.2074,1.4171,0.6894,2.1139,2.1139
26163552300,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163552400,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163552800,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163553100,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163553400,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163553600,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163553800,1.6101,1.6101,1.6101,1.6101,2.0430,2.4136,2.5924,1.6428,0.8000,2.5314,2.5314
26163554100,0.9311,0.9311,0.9311,1.0962,1.0374,1.0658,0.9657,0.9726,0.4500,1.1105,1.1105
26163554200,0.9297,0.9297,0.9297,1.0972,1.0646,1.0082,0.8636,0.9541,0.4500,1.0136,1.0136
26163554300,0.9311,0.9311,0.9311,1.1000,1.0741,1.0000,0.8465,0.9535,0.4500,1.0000,1.0000
26163554400,0.9232,0.9232,0.9232,1.0861,0.9931,1.1341,1.1145,0.9861,0.4440,1.2443,1.2443
26163554500,0.9898,0.9898,0.9898,1.1561,1.0203,1.0963,1.1276,0.9730,0.6906,1.2367,1.2367
26163554600,0.9078,0.9078,0.9078,1.0791,1.0177,0.9606,0.8273,0.9172,0.4542,1.0015,1.0015
26163554700,0.9007,0.9007,0.9007,1.0809,0.9998,0.9372,0.7953,0.9042,0.4500,0.9832,0.9832
26163554800,0.9445,0.9445,0.9445,1.0944,0.9806,1.0735,1.0717,0.9643,0.5724,1.1859,1.1859
26163554900,0.9075,0.9075,0.9075,1.0882,0.9975,0.9693,0.8601,0.9139,0.4826,1.0336,1.0336
26163555100,0.8438,0.8438,0.8438,1.0204,0.9486,0.8833,0.7338,0.8438,0.4187,0.9274,0.9274
26163555300,0.8876,0.8876,0.8876,1.0856,0.8914,0.9847,1.0623,0.9535,0.4494,1.2437,1.2437
26163555400,0.9129,0.9129,0.9129,1.0987,0.9161,1.0194,1.1279,0.9743,0.4666,1.2886,1.2886
26163555500,0.8828,0.8828,0.8828,1.0894,0.8806,0.9668,1.0583,0.9497,0.4494,1.2500,1.2500
26163555600,0.8352,0.8352,0.8352,1.0079,0.9374,0.8725,0.7232,0.8342,0.4138,0.9178,0.9178
26163556100,0.8050,0.8050,0.8050,0.8986,0.8419,0.8105,0.6637,0.8282,0.4500,0.7515,0.7515
26163556200,0.7335,0.7335,0.7335,0.8290,0.7330,0.7497,0.5802,0.7855,0.4486,0.7505,0.7505
26163556300,0.7338,0.7338,0.7338,0.8268,0.7311,0.7510,0.5765,0.7877,0.4498,0.7516,0.7516
26163556400,0.7346,0.7346,0.7346,0.8268,0.7318,0.7517,0.5774,0.7882,0.4496,0.7512,0.7512
26163556500,0.7347,0.7347,0.7347,0.8273,0.7315,0.7519,0.5779,0.7895,0.4500,0.7515,0.7515
26163556600,0.7335,0.7335,0.7335,0.8263,0.7305,0.7507,0.5771,0.7878,0.4496,0.7510,0.7510
26163556700,0.7340,0.7340,0.7340,0.8263,0.7310,0.7511,0.5770,0.7877,0.4496,0.7512,0.7512
26163556800,0.7338,0.7338,0.7338,0.8266,0.7311,0.7515,0.5761,0.7881,0.4500,0.7515,0.7515
26163556900,0.7342,0.7342,0.7342,0.8271,0.7321,0.7517,0.5779,0.7881,0.4497,0.7522,0.7522
26163557000,0.8348,0.8348,0.8348,0.9163,0.8795,0.8330,0.6894,0.8481,0.4500,0.7515,0.7515
26163557100,0.7809,0.7809,0.7809,0.9091,0.8379,0.7959,0.6610,0.8046,0.4465,0.7530,0.7530
26163557200,0.7350,0.7350,0.7350,0.8279,0.7319,0.7525,0.5785,0.7891,0.4500,0.7515,0.7515
26163557300,0.7338,0.7338,0.7338,0.8266,0.7311,0.7515,0.5761,0.7881,0.4500,0.7515,0.7515
26163557400,0.7339,0.7339,0.7339,0.8268,0.7318,0.7516,0.5770,0.7878,0.4495,0.7516,0.7516
26163557500,0.7341,0.7341,0.7341,0.8266,0.7312,0.7514,0.5766,0.7880,0.4497,0.7521,0.7521
26163557600,0.7341,0.7341,0.7341,0.8265,0.7313,0.7518,0.5777,0.7896,0.4495,0.7513,0.7513
26163557700,0.7342,0.7342,0.7342,0.8271,0.7315,0.7518,0.5766,0.7884,0.4500,0.7520,0.7520
26163557900,0.7336,0.7336,0.7336,0.8264,0.7308,0.7511,0.5760,0.7880,0.4499,0.7515,0.7515
26163558000,0.7351,0.7351,0.7351,0.8278,0.7329,0.7529,0.5785,0.7897,0.4500,0.7535,0.7535
26163558100,0.7343,0.7343,0.7343,0.8276,0.7312,0.7517,0.5782,0.7884,0.4494,0.7519,0.7519
26163558200,0.7894,0.7894,0.7894,0.9152,0.8491,0.8023,0.6629,0.8135,0.4490,0.7512,0.7512
26163558300,0.7419,0.7419,0.7419,0.9249,0.8238,0.7723,0.6390,0.7781,0.4500,0.7515,0.7515
26163558400,0.7338,0.7338,0.7338,0.9311,0.8266,0.7696,0.6360,0.7696,0.4500,0.7515,0.7515
26163558500,0.7343,0.7343,0.7343,0.9292,0.8240,0.7686,0.6354,0.7701,0.4500,0.7515,0.7515
26163558600,0.7342,0.7342,0.7342,0.9299,0.8258,0.7685,0.6357,0.7691,0.4497,0.7517,0.7517
26163558700,0.7357,0.7357,0.7357,0.9326,0.8282,0.7719,0.6400,0.7715,0.4500,0.7563,0.7563
26163558800,0.7338,0.7338,0.7338,0.9311,0.8266,0.7696,0.6360,0.7696,0.4500,0.7515,0.7515
26163558900,0.7360,0.7360,0.7360,0.9286,0.8250,0.7698,0.6363,0.7704,0.4496,0.7518,0.7518
26163559000,0.7345,0.7345,0.7345,0.9311,0.8264,0.7704,0.6369,0.7698,0.4500,0.7515,0.7515
26163559100,0.8242,0.8242,0.8242,0.9171,0.8734,0.8252,0.6832,0.8384,0.4496,0.7518,0.7518
26163559200,0.7660,0.7660,0.7660,0.9241,0.8379,0.7890,0.6509,0.7955,0.4500,0.7586,0.7586
26163560100,0.7674,0.7674,0.7674,0.8058,0.6495,0.6962,0.6058,0.8045,0.4481,0.7495,0.7495
26163560200,0.7711,0.7711,0.7711,0.8085,0.6532,0.7005,0.6089,0.8081,0.4492,0.7526,0.7526
26163560300,0.7692,0.7692,0.7692,0.8067,0.6488,0.6969,0.6041,0.8069,0.4497,0.7515,0.7515
26163560400,0.7690,0.7690,0.7690,0.8067,0.6492,0.6969,0.6046,0.8065,0.4496,0.7510,0.7510
26163561200,0.7704,0.7704,0.7704,0.8089,0.6531,0.7001,0.6069,0.8079,0.4497,0.7533,0.7533
26163561300,0.7706,0.7706,0.7706,0.8081,0.6514,0.6991,0.6065,0.8074,0.4501,0.7527,0.7527
26163561600,0.7697,0.7697,0.7697,0.8121,0.6520,0.7005,0.6067,0.8077,0.4495,0.7547,0.7547
26163561700,0.7696,0.7696,0.7696,0.8071,0.6489,0.6971,0.6042,0.8071,0.4500,0.7515,0.7515
26163561900,0.7698,0.7698,0.7698,0.8072,0.6497,0.6974,0.6050,0.8070,0.4497,0.7519,0.7519
26163562300,0.7704,0.7704,0.7704,0.8080,0.6500,0.6985,0.6059,0.8080,0.4500,0.7515,0.7515
26163562400,0.7698,0.7698,0.7698,0.8073,0.6500,0.6975,0.6052,0.8068,0.4495,0.7519,0.7519
26163562500,0.7679,0.7679,0.7679,0.8092,0.6510,0.6979,0.6056,0.8066,0.4500,0.7515,0.7515
26163562600,0.7683,0.7683,0.7683,0.8060,0.6481,0.6956,0.6047,0.8050,0.4487,0.7505,0.7505
26163562700,0.7678,0.7678,0.7678,0.8055,0.6485,0.6956,0.6046,0.8063,0.4489,0.7515,0.7515
26163562800,0.7707,0.7707,0.7707,0.8053,0.6625,0.7094,0.6196,0.8082,0.4487,0.7516,0.7516
26163562900,0.7741,0.7741,0.7741,0.8066,0.6608,0.7098,0.6239,0.8119,0.4517,0.7541,0.7541
26163563200,0.7875,0.7875,0.7875,0.7928,0.7160,0.7698,0.6975,0.8268,0.4500,0.7541,0.7541
26163563300,0.7706,0.7706,0.7706,0.8082,0.6515,0.6990,0.6058,0.8076,0.4500,0.7530,0.7530
26163563400,0.7700,0.7700,0.7700,0.8071,0.6510,0.6980,0.6054,0.8065,0.4494,0.7519,0.7519
26163563500,0.7707,0.7707,0.7707,0.8077,0.6513,0.6986,0.6069,0.8069,0.4490,0.7515,0.7515
26163563600,0.7691,0.7691,0.7691,0.8068,0.6487,0.6968,0.6042,0.8065,0.4495,0.7510,0.7510
26163563700,0.7699,0.7699,0.7699,0.8070,0.6492,0.6976,0.6044,0.8071,0.4500,0.7515,0.7515
26163563800,0.7696,0.7696,0.7696,0.8071,0.6489,0.6971,0.6042,0.8071,0.4500,0.7515,0.7515
26163563900,0.7701,0.7701,0.7701,0.8081,0.6497,0.6981,0.6044,0.8079,0.4500,0.7515,0.7515
26163564000,0.7900,0.7900,0.7900,0.7941,0.7202,0.7700,0.6966,0.8267,0.4500,0.7574,0.7574
26163564100,0.7693,0.7693,0.7693,0.8070,0.6496,0.6972,0.6047,0.8059,0.4491,0.7516,0.7516
26163564200,0.7685,0.7685,0.7685,0.8065,0.6491,0.6963,0.6047,0.8061,0.4490,0.7505,0.7505
26163564300,0.7702,0.7702,0.7702,0.8080,0.6507,0.6982,0.6053,0.8075,0.4500,0.7527,0.7527
26163564401,0.7709,0.7709,0.7709,0.8089,0.6522,0.7011,0.6094,0.8088,0.4501,0.7549,0.7549
26163564402,0.7719,0.7719,0.7719,0.8054,0.6604,0.7045,0.6115,0.8096,0.4478,0.7536,0.7536
26163564501,0.8067,0.8067,0.8067,0.7885,0.7001,0.7690,0.6358,0.8065,0.4498,0.7516,0.7516
26163564502,0.8066,0.8066,0.8066,0.7890,0.7004,0.7696,0.6360,0.8069,0.4500,0.7515,0.7515
26163564503,0.8095,0.8095,0.8095,0.7934,0.7056,0.7772,0.6492,0.8117,0.4520,0.7631,0.7631
26163564504,0.8056,0.8056,0.8056,0.7892,0.6989,0.7684,0.6354,0.8070,0.4495,0.7524,0.7524
26163564600,0.8076,0.8076,0.8076,0.7890,0.7001,0.7697,0.6372,0.8082,0.4497,0.7517,0.7517
26163564700,0.8065,0.8065,0.8065,0.7882,0.7001,0.7691,0.6374,0.8064,0.4495,0.7515,0.7515
26163564800,0.8074,0.8074,0.8074,0.7888,0.7006,0.7701,0.6366,0.8074,0.4500,0.7523,0.7523
26163564900,0.7982,0.7982,0.7982,0.7980,0.7166,0.7599,0.6654,0.7995,0.4420,0.7515,0.7515
26163565000,0.8047,0.8047,0.8047,0.7891,0.7012,0.7700,0.6472,0.8078,0.4492,0.7566,0.7566
26163565100,0.8889,0.8889,0.8889,0.9975,1.0168,0.9315,0.8223,0.8867,0.4500,1.0005,1.0005
26163565200,0.8842,0.8842,0.8842,0.9962,1.0164,0.9257,0.8210,0.8854,0.4490,0.9948,0.9948
26163565300,0.8821,0.8821,0.8821,0.9907,1.0108,0.9245,0.8215,0.8826,0.4491,0.9901,0.9901
26163565600,0.8878,0.8878,0.8878,1.0000,1.0241,0.9311,0.8266,0.8878,0.4500,1.0000,1.0000
26163565700,0.8883,0.8883,0.8883,0.9990,1.0211,0.9313,0.8248,0.8874,0.4500,1.0002,1.0002
26163565800,1.0449,1.0449,1.0449,1.0959,1.1223,1.1767,0.8898,0.9278,0.4522,1.2613,1.2613
26163565900,1.0361,1.0361,1.0361,1.0844,1.1111,1.1620,0.8829,0.9180,0.4460,1.2444,1.2444
26163566400,1.0287,1.0287,1.0287,1.0756,1.0983,1.1486,0.9258,1.0093,0.4417,1.2259,1.2259
26163566500,1.0488,1.0488,1.0488,1.1000,1.1265,1.1814,0.9311,1.0241,0.4500,1.2690,1.2690
26163566600,1.0451,1.0451,1.0451,1.0977,1.1241,1.1756,0.9287,1.0209,0.4500,1.2627,1.2627
26163566700,1.0478,1.0478,1.0478,1.0962,1.1244,1.1776,0.9342,1.0203,0.4486,1.2618,1.2618
26163566800,1.0388,1.0388,1.0388,1.0895,1.1094,1.1641,0.9194,1.0164,0.4500,1.2505,1.2505
26163566900,1.0488,1.0488,1.0488,1.1000,1.1265,1.1814,0.9311,1.0241,0.4500,1.2690,1.2690
26163567000,1.0448,1.0448,1.0448,1.0952,1.1210,1.1750,0.8875,0.9264,0.4484,1.2605,1.2605
26163567100,0.8878,0.8878,0.8878,1.0000,1.0241,0.9311,0.8266,0.8878,0.4500,1.0000,1.0000
26163567201,0.8867,0.8867,0.8867,0.9981,1.0205,0.9289,0.8245,0.8870,0.4500,0.9976,0.9976
26163567202,0.8833,0.8833,0.8833,0.9940,1.0168,0.9250,0.8226,0.8828,0.4478,0.9922,0.9922
