low_uw_market_discount,high_uw_market_discount,geography_factor_id,rate_bi,rate_pd,rate_csl,rate_pip_medical,rate_pip_wage,rate_attendant_care,rate_um_uim_bi,rate_um_uim_csl,rate_compo,rate_compa,rate_compg,rate_compc,rate_limited_coll,rate_basic_coll,rate_broad_coll,rate_olte,rate_ace,rate_excess_electronic_equipment,rate_coll_auto_loan_lease,rate_mini_tort,rate_ppi,rate_mcca,rate_other_state_assessments,rate_roadside_assistance,uw_market_discount_code,rate_um_uim,rate_coll,rate_comp,rate_pip,generic_location_based_premium,location_effect,company,vehicle_type,factor_circumvented,factor_name,geography_factor,geography_type,longitude,block_group_fips,tract_fips,county_fips,zip,place_name_fips,latitude,census_block_group,territory
0060000,0099999,LZE,517.545,23.408,842.645,1913.968,548.334,13.0,101.44200000000001,279.84000000000003,302.81,448.84999999999997,183.804,78.474,895.4540000000001,1843.5130000000001,2035.229,192.395,8.0,8.0,8.183,210.67200000000003,81.928,37.0,29.0,349.87199999999996,0060000-0099999,381.28200000000004,4782.379,1013.9379999999999,2462.302,39186.54,1.21,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635514002,LZE
0000001,0059999,LZF,493.43,32.56,844.5500000000001,3554.8799999999997,944.64,13.0,160.07999999999998,441.59999999999997,285.83,964.55,214.12,41.410000000000004,834.94,1718.93,1897.69,161.0,8.0,8.0,7.0,227.7,85.47000000000001,37.0,29.0,296.0,0000001-0059999,601.68,4458.5599999999995,1505.9099999999999,4499.5199999999995,48734.1,1.51,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635514003,LZF
0060000,0099999,LZF,532.014,23.012,860.425,1904.9520000000002,545.7510000000001,13.0,100.572,277.44,307.621,443.12,184.228,79.827,892.39,1837.2050000000002,2028.265,192.878,8.0,8.0,8.155000000000001,207.108,80.542,37.0,29.0,350.76,0060000-0099999,378.012,4766.015,1014.7959999999999,2450.7030000000004,39121.58,1.21,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635514003,LZF
0000001,0059999,LZG,489.72,33.0,838.2,3258.64,1044.27,13.0,199.52,550.4,302.81,1021.85,226.84,43.870000000000005,827.2800000000001,1703.16,1880.2800000000002,161.0,8.0,8.0,7.0,229.67999999999998,86.24000000000001,37.0,29.0,296.0,0000001-0059999,749.92,4417.72,1595.37,4302.91,48721.36,1.51,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635514004,LZG
0060000,0099999,LZG,501.59200000000004,23.188000000000002,819.785,1938.4399999999998,555.3449999999999,13.0,101.5,280.0,304.22499999999997,442.165,183.59199999999998,81.016,886.2620000000001,1824.589,2014.337,190.46300000000002,8.0,8.0,8.099,208.692,81.158,37.0,29.0,350.168,0060000-0099999,381.5,4733.287,1010.998,2493.785,39018.38,1.21,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635514004,LZG
0000001,0059999,LZH,456.33,33.44,781.05,3451.84,948.3299999999999,13.0,157.76000000000002,435.20000000000005,382.05,1289.25,286.20000000000005,55.35,804.3000000000001,1655.8500000000001,1828.0500000000002,161.0,8.0,8.0,7.0,231.66,87.00999999999999,37.0,29.0,296.0,0000001-0059999,592.96,4295.200000000001,2012.85,4400.17,49487.7,1.53,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635515001,LZH
0060000,0099999,LZH,529.417,22.857999999999997,855.345,1902.3760000000002,545.013,13.0,97.498,268.96000000000004,307.904,430.705,187.832,84.173,885.496,1823.012,2012.5959999999998,191.107,8.0,8.0,8.091999999999999,205.72199999999998,80.003,37.0,29.0,349.87199999999996,0060000-0099999,366.458,4729.196,1010.6139999999999,2447.389,38873.28,1.2,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635515001,LZH
0000001,0059999,LZI,537.9499999999999,33.88,920.75,2305.52,741.6899999999999,13.0,87.0,240.0,339.59999999999997,1146.0,254.39999999999998,49.199999999999996,811.96,1671.6200000000001,1845.46,161.0,8.0,8.0,7.0,235.61999999999998,88.55,37.0,29.0,296.0,0000001-0059999,327.0,4336.04,1789.1999999999998,3047.21,42735.3,1.32,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635515002,LZI
0060000,0099999,LZI,504.189,23.474,824.865,1934.576,554.238,13.0,100.92,278.4,311.017,444.07500000000005,178.292,91.594,877.07,1805.665,1993.445,189.497,8.0,8.0,8.015,211.266,82.15899999999999,37.0,29.0,350.464,0060000-0099999,379.32,4684.195,1024.978,2488.8140000000003,38871.06,1.2,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635515002,LZI
0000001,0059999,LZJ,482.3,31.24,825.5,3838.24,1007.37,13.0,218.07999999999998,601.5999999999999,336.77,1136.45,252.28,48.79,857.9200000000001,1766.2400000000002,1949.92,161.0,8.0,8.0,7.0,217.8,81.62,37.0,29.0,296.0,0000001-0059999,819.6799999999998,4581.08,1774.29,4845.61,52463.56,1.62,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635516001,LZJ
0060000,0099999,LZJ,582.841,23.452,932.18,2172.856,622.503,13.0,104.69,288.8,328.563,441.21000000000004,171.93200000000002,100.163,941.4140000000001,1938.133,2139.6890000000003,196.42,8.0,8.0,8.603000000000002,211.068,82.08200000000001,37.0,29.0,349.28,0060000-0099999,393.49,5027.839,1041.868,2795.3590000000004,41978.88,1.3,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635516001,LZJ
0000001,0059999,LZK,534.24,31.68,914.4,3838.24,1228.77,13.0,192.56,531.1999999999999,333.94,1126.8999999999999,250.16,48.379999999999995,850.2600000000001,1750.4700000000003,1932.5100000000002,161.0,8.0,8.0,7.0,219.78000000000003,82.39,37.0,29.0,296.0,0000001-0059999,723.76,4540.240000000001,1759.3799999999999,5067.01,53030.54,1.64,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635516002,LZK
0060000,0099999,LZK,529.0459999999999,23.012,855.98,2050.496,587.448,13.0,102.02199999999999,281.44,310.73400000000004,438.345,174.052,96.51400000000001,901.582,1856.1290000000001,2049.157,192.717,8.0,8.0,8.239,207.108,80.542,37.0,29.0,349.576,0060000-0099999,383.462,4815.107,1019.6450000000001,2637.944,40090.6,1.24,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635516002,LZK
0000001,0059999,LZL,508.27000000000004,31.68,869.95,3696.56,952.02,13.0,177.48,489.6,305.64000000000004,1031.4,228.96,44.28,834.94,1718.93,1897.69,161.0,8.0,8.0,7.0,219.78000000000003,82.39,37.0,29.0,296.0,0000001-0059999,667.08,4458.5599999999995,1610.2800000000002,4648.58,50066.14,1.55,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635516003,LZL
0060000,0099999,LZL,523.852,23.848000000000003,853.44,2045.344,585.972,13.0,100.804,278.08,315.262,457.445,178.928,93.02900000000001,883.198,1818.281,2007.373,190.785,8.0,8.0,8.071,214.632,83.468,37.0,29.0,350.76,0060000-0099999,378.884,4716.923,1044.664,2631.316,39758.72,1.23,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635516003,LZL
0000001,0059999,LZM,742.0,37.18,1270.0,2537.36,612.54,13.0,275.5,760.0,416.01,1403.85,311.64,60.269999999999996,949.84,1955.48,2158.84,161.0,8.0,8.0,7.0,136.61999999999998,85.47000000000001,37.0,29.0,296.0,0000001-0059999,1035.5,5071.16,2191.7699999999995,3149.9,51439.86,1.59,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635172002,LZM
0060000,0099999,LZM,577.6469999999999,29.128,958.2149999999999,1742.664,499.257,13.0,113.1,312.0,348.09,511.88000000000005,202.036,103.607,1103.806,2272.457,2508.781,222.985,8.0,8.0,10.087,262.152,101.94800000000001,37.0,29.0,395.456,0060000-0099999,425.1,5895.130999999999,1165.613,2241.921,44196.12,1.37,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635172002,LZM
0000001,0059999,LZN,782.81,39.38,1339.85,3864.0,867.15,13.0,298.70000000000005,824.0,512.23,1728.55,383.72,74.21000000000001,903.88,1860.86,2054.38,161.0,8.0,8.0,7.0,144.54,90.86,37.0,29.0,296.0,0000001-0059999,1122.7,4826.12,2698.71,4731.15,59413.6,1.84,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635207001,LZN
0060000,0099999,LZN,536.095,29.48,903.605,1613.8639999999998,462.35699999999997,13.0,113.332,312.64,368.74899999999997,524.2950000000001,201.612,110.08500000000001,1084.656,2233.0319999999997,2465.256,217.833,8.0,8.0,9.911999999999999,265.32,103.18,37.0,29.0,387.76,0060000-0099999,425.972,5792.856,1204.741,2076.2209999999995,43075.7,1.33,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635207001,LZN
0000001,0059999,LZO,853.3,39.82,1460.5,4817.12,1121.76,13.0,464.0,1280.0,557.51,1881.35,417.64,80.77,911.54,1876.6299999999999,2071.79,161.0,8.0,8.0,7.0,146.52,91.63,37.0,29.0,296.0,0000001-0059999,1744.0,4866.96,2937.2699999999995,5938.88,68235.98,2.11,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635207002,LZO
0060000,0099999,LZO,539.063,29.568,908.6850000000001,1606.1360000000002,460.14300000000003,13.0,108.57600000000001,299.52000000000004,341.581,525.25,201.188,106.436,1081.5919999999999,2226.7239999999997,2458.292,222.663,8.0,8.0,9.884,266.112,103.488,37.0,29.0,391.01599999999996,0060000-0099999,408.09600000000006,5776.492,1174.455,2066.2790000000005,42812.48,1.33,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635207002,LZO
0000001,0059999,LZP,560.21,39.6,958.85,3091.2,697.41,13.0,253.46,699.2,478.27,1613.95,358.28,69.28999999999999,919.1999999999999,1892.3999999999999,2089.2,161.0,8.0,8.0,7.0,146.52,91.63,37.0,29.0,296.0,0000001-0059999,952.6600000000001,4907.799999999999,2519.79,3788.6099999999997,53373.06,1.65,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635208001,LZP
0060000,0099999,LZP,544.2570000000001,29.524,915.67,1506.9599999999998,431.72999999999996,13.0,106.024,292.48,354.03299999999996,549.125,199.06799999999998,109.88000000000001,1069.336,2201.4919999999997,2430.4359999999997,220.409,8.0,8.0,9.771999999999998,265.716,103.334,37.0,29.0,392.2,0060000-0099999,398.504,5711.035999999999,1212.106,1938.6899999999998,42173.56,1.31,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635208001,LZP
0000001,0059999,LZQ,983.15,44.88,1682.75,5577.04,1664.1899999999998,13.0,364.24,1004.8000000000001,597.13,2015.05,447.32,86.50999999999999,1202.6200000000001,2475.89,2733.37,161.0,8.0,8.0,7.0,154.44,95.48,37.0,29.0,296.0,0000001-0059999,1369.04,6418.88,3146.01,7241.23,79726.04,2.47,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635351002,LZQ
0060000,0099999,LZQ,606.585,28.380000000000003,993.14,2400.8320000000003,687.816,13.0,149.58200000000002,412.64000000000004,344.97700000000003,442.165,159.424,117.957,1110.7,2286.65,2524.45,213.16400000000002,8.0,8.0,10.15,255.42000000000002,99.33,37.0,29.0,390.424,0060000-0099999,562.2220000000001,5931.95,1064.5230000000001,3088.648,47952.26,1.48,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635351002,LZQ
0000001,0059999,LZR,1732.57,95.04,2965.45,8333.36,2387.43,13.0,531.86,1467.2,1381.04,4660.4,1034.56,200.07999999999998,2451.2000000000003,5046.400000000001,5571.200000000001,161.0,8.0,8.0,7.0,326.7,203.28,37.0,29.0,296.0,0000001-0059999,1999.06,13075.800000000001,7276.079999999999,10720.79,144037.0,4.46,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352001,LZR
0060000,0099999,LZR,786.5200000000001,27.17,1230.6299999999999,2594.0319999999997,743.1659999999999,13.0,157.586,434.72,355.16499999999996,426.885,166.208,130.011,1240.92,2554.7400000000002,2820.42,223.951,8.0,8.0,11.34,244.53000000000003,95.09500000000001,37.0,29.0,385.392,0060000-0099999,592.306,6627.42,1078.2689999999998,3337.1979999999994,52717.34,1.63,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352001,LZR
0000001,0059999,LZS,1569.3300000000002,91.52000000000001,2686.05,7805.28,2236.14,13.0,764.4399999999999,2108.8,1313.12,4431.2,983.68,190.23999999999998,2443.54,5030.63,5553.79,161.0,8.0,8.0,7.0,314.82,195.58,37.0,29.0,296.0,0000001-0059999,2873.2400000000002,13034.96,6918.24,10041.42,142290.04,4.41,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352002,LZS
0060000,0099999,LZS,700.819,27.961999999999996,1119.5049999999999,2510.312,719.181,13.0,154.106,425.12,355.731,456.49,165.148,123.82000000000001,1166.618,2401.7709999999997,2651.5429999999997,217.67200000000003,8.0,8.0,10.661,251.658,97.86699999999999,37.0,29.0,388.35200000000003,0060000-0099999,579.226,6230.592999999999,1101.189,3229.493,50359.68,1.56,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352002,LZS
0000001,0059999,LZT,860.7199999999999,48.400000000000006,1473.1999999999998,5435.36,1402.2,13.0,335.24,924.8000000000001,673.54,2272.9,504.56,97.58,1171.98,2412.81,2663.73,161.0,8.0,8.0,7.0,166.32,103.18,37.0,29.0,296.0,0000001-0059999,1260.04,6255.52,3548.58,6837.5599999999995,78014.44,2.42,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352003,LZT
0060000,0099999,LZT,697.109,27.412,1110.615,2550.24,730.62,13.0,157.238,433.76,347.524,408.74,164.512,123.90199999999999,1153.596,2374.962,2621.946,220.57000000000002,8.0,8.0,10.542,246.708,95.942,37.0,29.0,387.76,0060000-0099999,590.998,6161.046,1044.6779999999999,3280.8599999999997,50072.56,1.55,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352003,LZT
0000001,0059999,LZU,890.4,45.98,1524.0,4404.96,1335.78,13.0,331.76,915.1999999999999,619.77,2091.45,464.28,89.78999999999999,1141.34,2349.73,2594.09,161.0,8.0,8.0,7.0,158.4,97.79,37.0,29.0,296.0,0000001-0059999,1246.96,6092.16,3265.2899999999995,5740.74,71917.74,2.23,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352004,LZU
0060000,0099999,LZU,822.1360000000001,26.619999999999997,1275.715,2597.8959999999997,744.2729999999999,13.0,150.74200000000002,415.84000000000003,339.88300000000004,423.065,170.448,131.65099999999998,1204.918,2480.621,2738.593,230.06900000000002,8.0,8.0,11.011,239.57999999999998,93.17,37.0,29.0,388.056,0060000-0099999,566.5820000000001,6435.143,1065.047,3342.169,51976.46,1.61,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635352004,LZU
0000001,0059999,LZV,727.16,49.28,1244.6,4198.88,1129.14,13.0,271.44,748.8,619.77,2091.45,464.28,89.78999999999999,1156.66,2381.27,2628.91,161.0,8.0,8.0,7.0,168.29999999999998,104.72000000000001,37.0,29.0,296.0,0000001-0059999,1020.24,6173.84,3265.2899999999995,5328.02,68841.68,2.13,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353001,LZV
0060000,0099999,LZV,649.992,27.852,1049.02,2528.344,724.347,13.0,152.076,419.52,339.59999999999997,418.29,158.788,119.10499999999999,1096.912,2258.264,2493.112,214.291,8.0,8.0,10.024,250.668,97.482,37.0,29.0,390.72,0060000-0099999,571.596,5858.312,1035.783,3252.691,48423.58,1.5,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353001,LZV
0000001,0059999,LZW,671.51,41.58,1149.3500000000001,5847.52,1479.6899999999998,13.0,441.38,1217.6000000000001,608.4499999999999,2053.25,455.79999999999995,88.14999999999999,1179.64,2428.58,2681.14,161.0,8.0,8.0,7.0,142.56,88.55,37.0,29.0,296.0,0000001-0059999,1658.98,6296.360000000001,3205.6499999999996,7327.21,79243.9,2.45,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353002,LZW
0060000,0099999,LZW,661.864,27.83,1064.895,2467.808,707.004,13.0,151.322,417.44,339.59999999999997,417.335,155.82,120.499,1107.636,2280.342,2517.486,214.452,8.0,8.0,10.122,250.46999999999997,97.40499999999999,37.0,29.0,391.01599999999996,0060000-0099999,568.762,5915.585999999999,1033.254,3174.812,48375.52,1.5,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353002,LZW
0000001,0059999,LZX,630.6999999999999,45.32,1079.5,5177.759999999999,1214.01,13.0,356.12,982.4,577.32,1948.2,432.48,83.64,1171.98,2412.81,2663.73,161.0,8.0,8.0,7.0,154.44,96.25,37.0,29.0,296.0,0000001-0059999,1338.52,6255.52,3041.6400000000003,6391.7699999999995,73226.22,2.27,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353003,LZX
0060000,0099999,LZX,654.073,28.292,1057.275,2408.56,690.0300000000001,13.0,149.292,411.84,363.372,437.39000000000004,154.33599999999998,122.467,1112.998,2291.3810000000003,2529.6730000000002,215.096,8.0,8.0,10.171000000000001,254.62800000000001,99.022,37.0,29.0,389.536,0060000-0099999,561.132,5944.223,1077.565,3098.59,48311.88,1.5,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353003,LZX
0000001,0059999,LZY,886.69,46.64,1517.65,5152.0,1302.57,13.0,346.84000000000003,956.8000000000001,560.34,1890.9,419.76,81.17999999999999,1194.96,2460.12,2715.96,161.0,8.0,8.0,7.0,160.38000000000002,99.33,37.0,29.0,296.0,0000001-0059999,1303.64,6378.04,2952.1800000000003,6454.57,74879.1,2.32,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353004,LZY
0060000,0099999,LZY,670.768,28.028,1078.865,2466.52,706.635,13.0,149.756,413.12,350.071,428.795,155.396,121.647,1117.594,2300.8430000000003,2540.119,216.38400000000001,8.0,8.0,10.213000000000001,252.252,98.098,37.0,29.0,390.424,0060000-0099999,562.876,5968.769,1055.909,3173.1549999999997,48702.48,1.51,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353004,LZY
0000001,0059999,LZZ,890.4,44.66,1524.0,5551.28,1701.0900000000001,13.0,325.96,899.2,684.86,2311.1,513.04,99.22,1171.98,2412.81,2663.73,161.0,8.0,8.0,7.0,152.46,94.71,37.0,29.0,296.0,0000001-0059999,1225.16,6255.52,3608.22,7252.37,79881.54,2.47,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353005,LZZ
0060000,0099999,LZZ,739.774,27.258000000000003,1167.7649999999999,2633.96,754.605,13.0,152.82999999999998,421.59999999999997,345.82599999999996,426.885,162.18,127.592,1147.468,2362.346,2608.018,221.697,8.0,8.0,10.486,245.32200000000003,95.403,37.0,29.0,389.24,0060000-0099999,574.43,6128.318,1062.483,3388.565,50578.1,1.57,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635353005,LZZ
0000001,0059999,MAA,1662.0800000000002,89.54,2844.8,9969.12,2856.06,13.0,672.8,1856.0,1366.89,4612.65,1023.96,198.03,2428.22,4999.09,5518.97,161.0,8.0,8.0,7.0,308.88,191.73000000000002,37.0,29.0,296.0,0000001-0059999,2528.8,12953.279999999999,7201.53,12825.18,153333.22,4.75,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635372001,MAA
0060000,0099999,MAA,683.011,26.818,1088.3899999999999,2570.848,736.524,13.0,155.672,429.44000000000005,380.069,433.57,185.076,125.58300000000001,1137.51,2341.8450000000003,2585.385,218.477,8.0,8.0,10.395000000000001,241.36200000000002,93.863,37.0,29.0,384.208,0060000-0099999,585.1120000000001,6075.135,1124.298,3307.372,50029.92,1.55,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635372001,MAA
0000001,0059999,MAB,1606.43,96.14,2749.55,7972.72,2284.11,13.0,562.02,1550.3999999999999,1364.0600000000002,4603.1,1021.84,197.62,2320.98,4778.3099999999995,5275.23,161.0,8.0,8.0,7.0,330.65999999999997,205.59,37.0,29.0,296.0,0000001-0059999,2112.42,12381.519999999999,7186.620000000001,10256.83,138830.3,4.3,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635372002,MAB
0060000,0099999,MAB,885.577,25.915999999999997,1358.2649999999999,2668.736,764.568,13.0,158.514,437.28000000000003,362.24,431.66,185.924,135.259,1205.684,2482.1980000000003,2740.3340000000003,233.93300000000002,8.0,8.0,11.018,233.244,90.70599999999999,37.0,29.0,384.50399999999996,0060000-0099999,595.7940000000001,6439.234,1115.083,3433.304,52947.96,1.64,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635372002,MAB
0000001,0059999,MAC,793.94,47.96,1358.9,5203.52,1479.6899999999998,13.0,261.58,721.5999999999999,653.73,2206.05,489.72,94.71000000000001,1164.32,2397.04,2646.32,161.0,8.0,8.0,7.0,164.34,102.41000000000001,37.0,29.0,296.0,0000001-0059999,983.1799999999998,6214.68,3444.2100000000005,6683.21,75340.22,2.33,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635373002,MAC
0060000,0099999,MAC,816.2,26.136,1265.555,2603.048,745.7489999999999,13.0,147.552,407.04,348.37300000000005,442.165,166.632,133.127,1165.086,2398.6169999999997,2648.0609999999997,230.06900000000002,8.0,8.0,10.646999999999998,235.224,91.476,37.0,29.0,388.35200000000003,0060000-0099999,554.592,6222.410999999999,1090.297,3348.7969999999996,51160.42,1.58,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635373002,MAC
0000001,0059999,MAD,901.5300000000001,45.760000000000005,1543.0500000000002,5435.36,1634.6699999999998,13.0,342.78000000000003,945.6,662.2199999999999,2234.7,496.08,95.94,1194.96,2460.12,2715.96,161.0,8.0,8.0,7.0,156.42000000000002,97.79,37.0,29.0,296.0,0000001-0059999,1288.38,6378.04,3488.9399999999996,7070.03,79494.66,2.46,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635373003,MAD
0060000,0099999,MAD,826.217,26.246000000000002,1279.525,2631.384,753.8670000000001,13.0,150.916,416.32,357.99499999999995,455.53499999999997,170.23600000000002,134.398,1167.384,2403.348,2653.284,224.917,8.0,8.0,10.668,236.214,91.861,37.0,29.0,387.168,0060000-0099999,567.236,6234.684,1118.164,3385.251,51555.64,1.6,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635373003,MAD
0000001,0059999,MAE,1580.4599999999998,87.78,2705.1,10381.28,2974.1400000000003,13.0,814.9000000000001,2248.0,1533.86,5176.1,1149.04,222.22,2489.5,5125.25,5658.25,161.0,8.0,8.0,7.0,302.94,187.88,37.0,29.0,296.0,0000001-0059999,3062.9,13280.0,8081.22,13355.420000000002,161950.48,5.01,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635373004,MAE
0060000,0099999,MAE,882.609,26.158,1355.725,2707.3759999999997,775.6379999999999,13.0,148.94400000000002,410.88,356.29699999999997,493.735,169.812,140.548,1188.066,2445.9269999999997,2700.2909999999997,229.58599999999998,8.0,8.0,10.857,235.42200000000003,91.553,37.0,29.0,388.944,0060000-0099999,559.8240000000001,6345.141,1160.392,3483.0139999999997,52803.48,1.64,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635373004,MAE
0000001,0059999,MAF,708.61,47.739999999999995,1212.85,4842.88,1180.8,13.0,314.36,867.2,670.71,2263.35,502.44,97.17,1187.3,2444.35,2698.55,161.0,8.0,8.0,7.0,164.34,101.64,37.0,29.0,296.0,0000001-0059999,1181.56,6337.2,3533.67,6023.68,73878.8,2.29,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635378001,MAF
0060000,0099999,MAF,830.298,26.862000000000002,1289.05,2568.272,735.786,13.0,144.536,398.72,352.901,472.725,170.66,140.63,1165.086,2398.6169999999997,2648.0609999999997,238.924,8.0,8.0,10.646999999999998,241.758,94.01700000000001,37.0,29.0,392.2,0060000-0099999,543.2560000000001,6222.410999999999,1136.916,3304.058,51242.78,1.59,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635378001,MAF
0000001,0059999,MAG,882.9799999999999,42.68,1511.3,6697.6,1634.6699999999998,13.0,407.15999999999997,1123.1999999999998,667.88,2253.7999999999997,500.32,96.75999999999999,1202.6200000000001,2475.89,2733.37,161.0,8.0,8.0,7.0,146.52,90.86,37.0,29.0,296.0,0000001-0059999,1530.3599999999997,6418.88,3518.7599999999998,8332.27,85653.76,2.65,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635378002,MAG
0060000,0099999,MAG,813.9739999999999,26.752,1266.19,2649.4159999999997,759.033,13.0,146.16,403.2,359.41,455.53499999999997,178.292,138.006,1164.32,2397.04,2646.32,233.28900000000002,8.0,8.0,10.64,240.768,93.63199999999999,37.0,29.0,388.944,0060000-0099999,549.36,6218.32,1131.243,3408.4489999999996,51546.58,1.6,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635378002,MAG
0000001,0059999,MAH,786.5200000000001,46.64,1346.2,5396.72,1405.89,13.0,408.9,1128.0,619.77,2091.45,464.28,89.78999999999999,1179.64,2428.58,2681.14,161.0,8.0,8.0,7.0,160.38000000000002,99.33,37.0,29.0,296.0,0000001-0059999,1536.9,6296.360000000001,3265.2899999999995,6802.610000000001,77586.78,2.4,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635378003,MAH
0060000,0099999,MAH,785.7779999999999,26.796,1228.09,2663.5840000000003,763.092,13.0,151.612,418.24,358.278,475.59,176.808,134.316,1150.532,2368.654,2614.982,225.561,8.0,8.0,10.514,241.164,93.786,37.0,29.0,388.056,0060000-0099999,569.852,6144.682,1144.992,3426.6760000000004,51313.28,1.59,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635378003,MAH
0000001,0059999,MAI,1647.2400000000002,91.52000000000001,2819.4,9621.36,2756.43,13.0,645.5400000000001,1780.8000000000002,1332.93,4498.05,998.52,193.10999999999999,2520.14,5188.33,5727.89,161.0,8.0,8.0,7.0,314.82,196.35,37.0,29.0,296.0,0000001-0059999,2426.34,13443.36,7022.610000000001,12377.79,152323.06,4.72,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635451001,MAI
0060000,0099999,MAI,670.0260000000001,27.632,1075.055,2458.792,704.421,13.0,149.58200000000002,412.64000000000004,357.712,415.425,164.088,121.60600000000001,1115.296,2296.112,2534.8959999999997,212.52,8.0,8.0,10.192,248.688,96.712,37.0,29.0,387.464,0060000-0099999,562.2220000000001,5956.496,1058.8310000000001,3163.2129999999997,48589.24,1.5,Citizen,Auto,zip,Territorial Base Rate,Garaging territory,Census block,,,,,,,,261635451001,MAI
