geo_id,geo_name,tot_pop,white_tot,black_tot,aian_tot,asian_tot,nhopi_tot,other_tot,two_more_tot,latin_tot,median_income
1500000US260370105002,Block Group 2; Census Tract 105; Clinton County; Michigan,1698,1549,0,0,0,0,0,44,105,84013
1500000US260370106001,Block Group 1; Census Tract 106; Clinton County; Michigan,1226,1190,0,3,0,0,2,17,14,82292
1500000US260370106002,Block Group 2; Census Tract 106; Clinton County; Michigan,1227,1164,2,12,0,0,0,21,28,60662
1500000US260370107011,Block Group 1; Census Tract 107.01; Clinton County; Michigan,1169,1041,1,4,3,0,0,27,93,82262
1500000US260370107012,Block Group 2; Census Tract 107.01; Clinton County; Michigan,894,878,1,0,0,0,0,13,2,66042
1500000US260370107021,Block Group 1; Census Tract 107.02; Clinton County; Michigan,1317,1239,61,0,0,0,0,9,8,57610
1500000US260370107022,Block Group 2; Census Tract 107.02; Clinton County; Michigan,1049,976,0,0,3,0,7,32,31,98654
1500000US260370108011,Block Group 1; Census Tract 108.01; Clinton County; Michigan,759,709,0,0,0,0,0,50,0,69375
1500000US260370108012,Block Group 2; Census Tract 108.01; Clinton County; Michigan,792,678,5,0,0,0,0,45,64,46250
1500000US260370108013,Block Group 3; Census Tract 108.01; Clinton County; Michigan,1086,1048,2,0,12,0,0,24,0,60682
1500000US260370108014,Block Group 4; Census Tract 108.01; Clinton County; Michigan,1053,1022,0,0,0,0,0,14,17,55893
1500000US260370108021,Block Group 1; Census Tract 108.02; Clinton County; Michigan,931,676,32,117,0,0,0,36,70,59821
1500000US260370108022,Block Group 2; Census Tract 108.02; Clinton County; Michigan,1124,1076,26,0,0,0,3,12,7,75227
1500000US260370108023,Block Group 3; Census Tract 108.02; Clinton County; Michigan,2029,1940,17,0,3,0,0,4,65,72000
1500000US260370109011,Block Group 1; Census Tract 109.01; Clinton County; Michigan,1006,938,2,11,9,2,0,41,3,52656
1500000US260370109012,Block Group 2; Census Tract 109.01; Clinton County; Michigan,1859,1719,64,9,5,0,0,41,21,86071
1500000US260370109021,Block Group 1; Census Tract 109.02; Clinton County; Michigan,1535,1449,0,0,0,0,5,12,69,101146
1500000US260370109022,Block Group 2; Census Tract 109.02; Clinton County; Michigan,1364,1333,8,0,0,0,0,3,20,97031
1500000US260370109023,Block Group 3; Census Tract 109.02; Clinton County; Michigan,1501,1333,0,0,2,0,0,29,137,71111
1500000US260370110011,Block Group 1; Census Tract 110.01; Clinton County; Michigan,2115,1949,8,0,4,0,38,61,55,106354
1500000US260370110012,Block Group 2; Census Tract 110.01; Clinton County; Michigan,921,853,0,0,0,0,0,17,51,56563
1500000US260370110013,Block Group 3; Census Tract 110.01; Clinton County; Michigan,853,667,9,0,0,0,0,99,78,49590
1500000US260370110021,Block Group 1; Census Tract 110.02; Clinton County; Michigan,2247,2139,1,0,0,0,0,36,71,104167
1500000US260370110022,Block Group 2; Census Tract 110.02; Clinton County; Michigan,1220,1180,0,0,0,0,0,0,40,84650
1500000US260370111011,Block Group 1; Census Tract 111.01; Clinton County; Michigan,1455,1367,3,0,29,0,0,17,39,72155
1500000US260370111012,Block Group 2; Census Tract 111.01; Clinton County; Michigan,1853,1804,17,0,0,0,0,0,32,54618
1500000US260370111013,Block Group 3; Census Tract 111.01; Clinton County; Michigan,1361,1329,3,0,0,0,0,0,29,91818
1500000US260370111051,Block Group 1; Census Tract 111.05; Clinton County; Michigan,1348,1215,74,0,16,0,0,43,0,112813
1500000US260370111052,Block Group 2; Census Tract 111.05; Clinton County; Michigan,1272,1052,0,0,0,0,0,139,81,53622
1500000US260370111061,Block Group 1; Census Tract 111.06; Clinton County; Michigan,1582,1364,67,0,36,0,0,0,115,71635
1500000US260370111062,Block Group 2; Census Tract 111.06; Clinton County; Michigan,1381,1265,0,0,31,0,0,72,13,111000
1500000US260370111063,Block Group 3; Census Tract 111.06; Clinton County; Michigan,1129,1080,6,0,17,0,0,26,0,68264
1500000US260370112001,Block Group 1; Census Tract 112; Clinton County; Michigan,501,313,116,0,56,0,0,10,6,14861
1500000US260370112002,Block Group 2; Census Tract 112; Clinton County; Michigan,1305,1084,31,0,60,0,0,49,81,39797
1500000US260370112003,Block Group 3; Census Tract 112; Clinton County; Michigan,894,490,140,0,233,0,0,11,20,21176
1500000US260399601001,Block Group 1; Census Tract 9601; Crawford County; Michigan,756,730,0,3,9,0,0,10,4,53512
1500000US260399601002,Block Group 2; Census Tract 9601; Crawford County; Michigan,506,449,0,2,19,0,0,7,29,76034
1500000US260399601003,Block Group 3; Census Tract 9601; Crawford County; Michigan,676,654,0,0,0,0,0,22,0,64375
1500000US260399602001,Block Group 1; Census Tract 9602; Crawford County; Michigan,656,557,9,0,0,0,0,5,85,47411
1500000US260399602002,Block Group 2; Census Tract 9602; Crawford County; Michigan,1576,1423,9,0,92,0,0,52,0,61912
1500000US260399602003,Block Group 3; Census Tract 9602; Crawford County; Michigan,1022,925,0,0,0,0,0,69,28,67989
1500000US260399603001,Block Group 1; Census Tract 9603; Crawford County; Michigan,1788,1771,3,0,0,0,0,5,9,67174
1500000US260399603002,Block Group 2; Census Tract 9603; Crawford County; Michigan,825,812,9,0,2,0,0,0,2,61458
1500000US260399603003,Block Group 3; Census Tract 9603; Crawford County; Michigan,539,514,0,0,0,0,0,25,0,100110
1500000US260399603004,Block Group 4; Census Tract 9603; Crawford County; Michigan,713,619,0,0,0,0,0,41,53,19234
1500000US260399604001,Block Group 1; Census Tract 9604; Crawford County; Michigan,952,886,0,0,0,0,0,8,58,44250
1500000US260399604002,Block Group 2; Census Tract 9604; Crawford County; Michigan,616,551,0,0,0,0,35,6,24,66157
1500000US260399604003,Block Group 3; Census Tract 9604; Crawford County; Michigan,750,668,0,0,0,0,0,69,13,58359
1500000US260399605001,Block Group 1; Census Tract 9605; Crawford County; Michigan,800,756,10,9,0,0,0,25,0,57083
1500000US260399605002,Block Group 2; Census Tract 9605; Crawford County; Michigan,467,442,0,12,0,0,0,13,0,66172
1500000US260399605003,Block Group 3; Census Tract 9605; Crawford County; Michigan,555,450,0,1,0,0,0,104,0,39063
1500000US260419701001,Block Group 1; Census Tract 9701; Delta County; Michigan,1044,859,11,45,3,0,4,101,21,51000
1500000US260419701002,Block Group 2; Census Tract 9701; Delta County; Michigan,692,537,0,91,2,0,3,57,2,47589
1500000US260419702001,Block Group 1; Census Tract 9702; Delta County; Michigan,1024,947,0,24,0,0,0,36,17,74097
1500000US260419702002,Block Group 2; Census Tract 9702; Delta County; Michigan,1142,1022,0,13,0,1,0,106,0,63750
1500000US260419703001,Block Group 1; Census Tract 9703; Delta County; Michigan,994,898,0,2,15,0,0,79,0,55156
1500000US260419703002,Block Group 2; Census Tract 9703; Delta County; Michigan,1426,1380,0,22,0,0,0,24,0,61136
1500000US260419704001,Block Group 1; Census Tract 9704; Delta County; Michigan,823,743,0,0,0,0,0,0,80,110238
1500000US260419704002,Block Group 2; Census Tract 9704; Delta County; Michigan,2335,2243,0,0,0,0,0,58,34,73641
1500000US260419704003,Block Group 3; Census Tract 9704; Delta County; Michigan,495,467,0,10,0,0,7,11,0,49861
1500000US260419704004,Block Group 4; Census Tract 9704; Delta County; Michigan,1785,1678,2,6,0,0,0,99,0,56919
1500000US260419705001,Block Group 1; Census Tract 9705; Delta County; Michigan,1128,1077,0,42,0,0,0,9,0,57330
1500000US260419705002,Block Group 2; Census Tract 9705; Delta County; Michigan,1673,1586,0,18,0,0,0,36,33,66964
1500000US260419705003,Block Group 3; Census Tract 9705; Delta County; Michigan,1951,1786,32,3,1,0,0,102,27,67292
1500000US260419706001,Block Group 1; Census Tract 9706; Delta County; Michigan,2013,1827,0,30,0,0,0,154,2,62438
1500000US260419706002,Block Group 2; Census Tract 9706; Delta County; Michigan,1073,1036,0,5,0,0,0,32,0,49953
1500000US260419706003,Block Group 3; Census Tract 9706; Delta County; Michigan,1019,953,21,0,0,0,38,7,0,84444
1500000US260419707001,Block Group 1; Census Tract 9707; Delta County; Michigan,1051,994,0,13,0,0,9,30,5,68750
1500000US260419707002,Block Group 2; Census Tract 9707; Delta County; Michigan,1373,1220,13,6,18,0,6,53,57,58952
1500000US260419707003,Block Group 3; Census Tract 9707; Delta County; Michigan,950,865,0,56,0,0,0,13,16,76146
1500000US260419708001,Block Group 1; Census Tract 9708; Delta County; Michigan,1526,1479,0,13,0,0,0,34,0,46174
1500000US260419708002,Block Group 2; Census Tract 9708; Delta County; Michigan,928,810,0,0,0,0,0,36,82,35804
1500000US260419708003,Block Group 3; Census Tract 9708; Delta County; Michigan,2023,1931,3,40,16,0,0,33,0,25642
1500000US260419709001,Block Group 1; Census Tract 9709; Delta County; Michigan,1323,1147,13,97,0,0,0,66,0,19507
1500000US260419709002,Block Group 2; Census Tract 9709; Delta County; Michigan,1190,1098,1,9,0,0,0,64,18,38021
1500000US260419710001,Block Group 1; Census Tract 9710; Delta County; Michigan,861,746,8,7,0,0,0,81,19,46475
1500000US260419710002,Block Group 2; Census Tract 9710; Delta County; Michigan,1708,1550,0,0,17,0,0,27,114,49063
1500000US260419711001,Block Group 1; Census Tract 9711; Delta County; Michigan,1931,1455,0,54,0,0,0,422,0,64014
1500000US260419711002,Block Group 2; Census Tract 9711; Delta County; Michigan,1358,1151,0,74,0,0,0,112,21,50000
1500000US260419900000,Block Group 0; Census Tract 9900; Delta County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260419901000,Block Group 0; Census Tract 9901; Delta County; Michigan,0,0,0,0,0,0,0,0,0,-
1500000US260439501001,Block Group 1; Census Tract 9501; Dickinson County; Michigan,729,726,0,0,0,0,0,3,0,80938
1500000US260439501002,Block Group 2; Census Tract 9501; Dickinson County; Michigan,748,652,0,0,0,0,0,22,74,70069
1500000US260439502001,Block Group 1; Census Tract 9502; Dickinson County; Michigan,1217,1177,9,0,0,0,0,5,26,79018
1500000US260439502002,Block Group 2; Census Tract 9502; Dickinson County; Michigan,1605,1598,0,0,0,0,0,7,0,126806
1500000US260439502003,Block Group 3; Census Tract 9502; Dickinson County; Michigan,681,658,0,0,4,0,0,9,10,85000
1500000US260439502004,Block Group 4; Census Tract 9502; Dickinson County; Michigan,988,979,0,0,0,0,0,2,7,60313
1500000US260439503001,Block Group 1; Census Tract 9503; Dickinson County; Michigan,1813,1697,0,0,0,0,19,97,0,44186
1500000US260439503002,Block Group 2; Census Tract 9503; Dickinson County; Michigan,1801,1698,40,0,4,0,0,56,3,70710
1500000US260439503003,Block Group 3; Census Tract 9503; Dickinson County; Michigan,1357,1331,0,0,0,0,0,0,26,66977
1500000US260439504001,Block Group 1; Census Tract 9504; Dickinson County; Michigan,1600,1519,3,42,0,0,0,6,30,51941
1500000US260439504002,Block Group 2; Census Tract 9504; Dickinson County; Michigan,1523,1369,2,0,29,0,0,10,113,36656
1500000US260439504003,Block Group 3; Census Tract 9504; Dickinson County; Michigan,814,695,0,0,0,0,0,119,0,36442
1500000US260439505001,Block Group 1; Census Tract 9505; Dickinson County; Michigan,1412,1306,0,42,0,0,17,0,47,56645
1500000US260439505002,Block Group 2; Census Tract 9505; Dickinson County; Michigan,1464,1338,89,0,9,0,0,19,9,63462
1500000US260439506001,Block Group 1; Census Tract 9506; Dickinson County; Michigan,1735,1493,53,0,17,0,17,127,28,58668
1500000US260439506002,Block Group 2; Census Tract 9506; Dickinson County; Michigan,1647,1448,18,0,35,59,0,33,54,52593
1500000US260439506003,Block Group 3; Census Tract 9506; Dickinson County; Michigan,1030,993,0,1,0,0,0,15,21,70313
1500000US260439507001,Block Group 1; Census Tract 9507; Dickinson County; Michigan,1864,1826,0,0,24,0,0,7,7,72012
1500000US260439507002,Block Group 2; Census Tract 9507; Dickinson County; Michigan,1317,1223,0,0,14,0,0,80,0,66500
1500000US260439507003,Block Group 3; Census Tract 9507; Dickinson County; Michigan,592,525,0,13,14,0,0,31,9,48403
1500000US260450201011,Block Group 1; Census Tract 201.01; Eaton County; Michigan,978,650,89,0,53,0,0,82,104,138375
1500000US260450201012,Block Group 2; Census Tract 201.01; Eaton County; Michigan,2320,1943,83,0,90,0,0,0,204,117303
1500000US260450201021,Block Group 1; Census Tract 201.02; Eaton County; Michigan,1573,894,291,23,146,0,0,25,194,46402
1500000US260450201022,Block Group 2; Census Tract 201.02; Eaton County; Michigan,792,620,83,19,0,0,0,31,39,48438
1500000US260450201023,Block Group 3; Census Tract 201.02; Eaton County; Michigan,772,417,219,0,66,0,20,44,6,82500
1500000US260450201031,Block Group 1; Census Tract 201.03; Eaton County; Michigan,780,670,91,0,0,0,0,12,7,122708
1500000US260450201032,Block Group 2; Census Tract 201.03; Eaton County; Michigan,1533,969,394,0,1,0,33,77,59,64537
1500000US260450201033,Block Group 3; Census Tract 201.03; Eaton County; Michigan,1309,872,141,0,96,0,0,18,182,31094
1500000US260450201041,Block Group 1; Census Tract 201.04; Eaton County; Michigan,1580,895,229,0,284,0,0,76,96,57159
1500000US260450201042,Block Group 2; Census Tract 201.04; Eaton County; Michigan,1752,1159,199,0,57,0,0,177,160,83929
1500000US260450202011,Block Group 1; Census Tract 202.01; Eaton County; Michigan,1073,722,280,0,62,0,0,0,9,78125
1500000US260450202012,Block Group 2; Census Tract 202.01; Eaton County; Michigan,1628,780,473,0,161,0,0,54,160,85407
1500000US260450202021,Block Group 1; Census Tract 202.02; Eaton County; Michigan,1132,975,20,0,0,0,0,0,137,-
1500000US260450202022,Block Group 2; Census Tract 202.02; Eaton County; Michigan,1140,435,421,0,136,0,0,27,121,53179
1500000US260450202023,Block Group 3; Census Tract 202.02; Eaton County; Michigan,1349,194,1047,0,76,0,0,32,0,49712
1500000US260450202024,Block Group 4; Census Tract 202.02; Eaton County; Michigan,1060,371,549,0,0,0,0,0,140,63646
1500000US260450203021,Block Group 1; Census Tract 203.02; Eaton County; Michigan,1880,1501,1,0,0,0,0,133,245,156500
1500000US260450203022,Block Group 2; Census Tract 203.02; Eaton County; Michigan,2267,2103,80,0,0,0,0,16,68,116029
1500000US260450203023,Block Group 3; Census Tract 203.02; Eaton County; Michigan,1264,1209,0,0,0,0,0,18,37,83050
1500000US260450203024,Block Group 4; Census Tract 203.02; Eaton County; Michigan,1804,1215,229,0,36,0,0,324,0,107930
1500000US260450203031,Block Group 1; Census Tract 203.03; Eaton County; Michigan,1525,1315,63,0,16,0,0,47,84,91375
1500000US260450203032,Block Group 2; Census Tract 203.03; Eaton County; Michigan,421,389,7,20,0,0,0,0,5,76000
1500000US260450203033,Block Group 3; Census Tract 203.03; Eaton County; Michigan,1221,912,199,0,25,0,0,12,73,54425
1500000US260450203051,Block Group 1; Census Tract 203.05; Eaton County; Michigan,1136,896,168,0,0,16,0,10,46,70303
1500000US260450203061,Block Group 1; Census Tract 203.06; Eaton County; Michigan,1119,364,304,0,336,0,0,0,115,81959
1500000US260450203062,Block Group 2; Census Tract 203.06; Eaton County; Michigan,1065,525,96,0,102,0,0,331,11,67750
1500000US260450203063,Block Group 3; Census Tract 203.06; Eaton County; Michigan,1233,1100,27,0,67,0,0,19,20,111990
1500000US260450203064,Block Group 4; Census Tract 203.06; Eaton County; Michigan,686,433,91,0,111,0,0,24,27,89148
1500000US260450204021,Block Group 1; Census Tract 204.02; Eaton County; Michigan,906,901,5,0,0,0,0,0,0,70417
1500000US260450204022,Block Group 2; Census Tract 204.02; Eaton County; Michigan,440,400,0,0,0,0,0,5,35,61125
1500000US260450204023,Block Group 3; Census Tract 204.02; Eaton County; Michigan,1236,1060,77,0,4,0,0,14,81,119688
1500000US260450204031,Block Group 1; Census Tract 204.03; Eaton County; Michigan,854,808,0,0,13,0,0,19,14,57826
1500000US260450204032,Block Group 2; Census Tract 204.03; Eaton County; Michigan,862,790,0,0,0,0,0,9,63,84234
1500000US260450204033,Block Group 3; Census Tract 204.03; Eaton County; Michigan,930,861,0,10,0,0,0,21,38,74762
1500000US260450204041,Block Group 1; Census Tract 204.04; Eaton County; Michigan,1379,1317,0,0,0,0,0,26,36,50304
1500000US260450204042,Block Group 2; Census Tract 204.04; Eaton County; Michigan,736,653,4,0,0,0,0,59,20,74844
1500000US260450204043,Block Group 3; Census Tract 204.04; Eaton County; Michigan,833,793,1,0,0,0,0,39,0,104000
1500000US260450204044,Block Group 4; Census Tract 204.04; Eaton County; Michigan,1864,1650,0,30,0,0,32,45,107,65625
1500000US260450205001,Block Group 1; Census Tract 205; Eaton County; Michigan,896,823,4,0,4,0,3,30,32,96875
1500000US260450205002,Block Group 2; Census Tract 205; Eaton County; Michigan,932,859,0,7,0,0,0,21,45,92000
1500000US260450205003,Block Group 3; Census Tract 205; Eaton County; Michigan,1733,1639,0,19,0,0,0,39,36,88063
1500000US260450206011,Block Group 1; Census Tract 206.01; Eaton County; Michigan,1804,1585,32,3,0,0,0,75,109,68000
1500000US260450206012,Block Group 2; Census Tract 206.01; Eaton County; Michigan,2182,1846,31,16,0,0,0,29,260,62951
1500000US260450206021,Block Group 1; Census Tract 206.02; Eaton County; Michigan,1569,1514,1,3,20,0,0,22,9,67882
1500000US260450206022,Block Group 2; Census Tract 206.02; Eaton County; Michigan,1818,1435,2,56,6,0,0,55,264,91515
1500000US260450207001,Block Group 1; Census Tract 207; Eaton County; Michigan,1322,1193,2,0,55,0,9,56,7,71786
1500000US260450207002,Block Group 2; Census Tract 207; Eaton County; Michigan,1154,1041,0,2,8,0,0,59,44,85724
1500000US260450207003,Block Group 3; Census Tract 207; Eaton County; Michigan,1519,1366,0,5,3,0,9,20,116,56429
1500000US260450208001,Block Group 1; Census Tract 208; Eaton County; Michigan,1893,1800,5,18,0,0,0,21,49,88542
1500000US260450208002,Block Group 2; Census Tract 208; Eaton County; Michigan,1327,1225,10,0,5,0,0,16,71,64932
1500000US260450208003,Block Group 3; Census Tract 208; Eaton County; Michigan,1871,1596,73,0,0,0,0,48,154,78309
1500000US260450209011,Block Group 1; Census Tract 209.01; Eaton County; Michigan,1197,1040,0,0,0,0,0,59,98,62411
1500000US260450209012,Block Group 2; Census Tract 209.01; Eaton County; Michigan,412,401,0,0,0,0,0,5,6,70000
1500000US260450209013,Block Group 3; Census Tract 209.01; Eaton County; Michigan,543,394,0,0,0,0,22,62,65,22629
1500000US260450209014,Block Group 4; Census Tract 209.01; Eaton County; Michigan,712,638,0,21,0,0,0,0,53,54107
1500000US260450209021,Block Group 1; Census Tract 209.02; Eaton County; Michigan,1528,1418,0,0,0,0,0,49,61,80938
1500000US260450209022,Block Group 2; Census Tract 209.02; Eaton County; Michigan,1378,1234,0,0,0,0,0,48,96,40515
1500000US260450209023,Block Group 3; Census Tract 209.02; Eaton County; Michigan,480,364,0,0,0,0,0,13,103,82625
1500000US260450209024,Block Group 4; Census Tract 209.02; Eaton County; Michigan,915,907,1,0,0,0,0,7,0,76794
1500000US260450210011,Block Group 1; Census Tract 210.01; Eaton County; Michigan,1970,1779,99,0,8,0,0,31,53,83281
1500000US260450210012,Block Group 2; Census Tract 210.01; Eaton County; Michigan,1056,936,4,3,79,0,0,0,34,80813
